property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket
56435,-37.85718,145.108173,24 Montpellier Road,BURWOOD,10800000,house,2013,3,1,2,SC_042,2.68,19840,1.86,27.933333333333334,0,hospital_089,1.232,S_112,1.633
51877,-37.800773,145.169794,3 Ananda Court,DONVALE,10725000,house,2016,3,1,2,SC_002,2.076,19899,2.253,36.592592592592595,0,hospital_034,1.188,S_202,2.637
71059,-37.86112976,145.235199,11 Sandhurst Road,WANTIRNA,2848000,house,2006,3,3,1,SC_032,5.414,19870,3.612,49.90909090909091,0,hospital_179,1.465,S_227,1.448
1876,-37.775341,144.873165,17 Myrtle Drive,MAIDSTONE,10080000,house,2012,4,2,2,SC_052,1.148,20022,2.809,21.6,0,hospital_056,2.288,S_131,1.232
92758,-37.986933,145.09829399999998,15 Scarlet Street,MORDIALLOC,5555000,house,2011,3,2,2,SC_003,1.936,19864,2.045,40.9,0,hospital_001,2.271,S_003,1.881
82076,-37.99262,145.23766899999998,3 Photinia Street,DOVETON,3213000,house,2015,3,1,1,SC_077,1.682,19888,2.469,53.81818181818182,0,hospital_119,1.841,S_184,1.952
59892,-37.81342,145.193157,356a Mitcham Road,MITCHAM,6748000,house,2014,2,1,2,SC_088,1.363,19900,0.521,39.5,0,hospital_010,0.34,S_202,1.893
33708,-37.7287941,145.02456669999998,12 McComas Street,RESERVOIR,2600000,house,2009,2,1,0,SC_047,1.198,20011,1.919,29.0,0,hospital_025,2.102,S_225,0.567
22707,-37.750279,144.947091,39 Devon Avenue,COBURG,9840000,house,2010,4,2,1,SC_030,2.007,19966,1.379,26.0,0,hospital_084,1.082,S_172,1.863
17221,-37.711609,144.94661299999999,41 Davies Street,HADFIELD,7730000,house,2016,4,2,2,SC_030,2.336,19962,1.272,33.0,0,hospital_139,4.579,S_004,0.861
91583,-37.992934999999996,145.0396,36 Tramway Parade,BEAUMARIS,14700000,house,2011,4,3,1,SC_079,4.878,19865,2.559,38.9,0,hospital_055,1.81,S_011,2.37
25173,-37.574994000000004,144.92555,113 Royal Terrace,CRAIGIEBURN,4576000,house,2012,3,2,2,SC_005,0.452,40221,3.372,45.92857142857143,0,hospital_104,8.439,S_178,2.243
22619,-37.741505,144.952887,33 Linsey Street,COBURG,9919000,house,2014,3,1,2,SC_030,1.042,19965,0.925,28.0,0,hospital_084,1.483,S_172,1.087
72739,-37.860888,145.274039,1/225 Boronia Road,BORONIA,5838000,house,2014,3,1,2,SC_049,4.791,19869,0.911,53.0,0,hospital_049,0.785,S_024,0.931
42169,-37.746598,145.06337299999998,38 Prospect Road,ROSANNA,11400000,house,2013,2,1,1,SC_017,1.116,19936,0.48,27.9375,0,hospital_066,0.973,S_100,1.468
13557,-37.69488525,144.75440980000002,9 Cynthia Court,HILLSIDE,5856000,house,2009,3,2,2,SC_048,4.388,20000,1.875,39.05882352941177,0,hospital_057,9.018,S_163,0.22
33169,-37.73582077,145.0066528,74 Wilcox Street,PRESTON,6050000,house,2008,3,1,1,SC_103,0.589,20012,0.626,27.0,0,hospital_139,2.168,S_085,0.366
35834,-37.68404388,145.033493,10 Cambridge Court,THOMASTOWN,2640000,house,2009,3,1,1,SC_062,5.829,20007,1.742,38.083333333333336,0,hospital_041,2.723,S_228,1.921
59857,-37.827301,145.19961,32A Orient Avenue,MITCHAM,6400000,house,2015,2,1,1,SC_088,1.973,19900,1.233,39.5,0,hospital_010,1.937,S_202,2.091
58058,-37.830071000000004,145.143398,37 Malcolm Street,BLACKBURN,6616000,house,2013,4,2,2,SC_037,2.215,19897,1.061,35.421052631578945,0,hospital_060,1.16,S_018,0.376
74269,-37.884557,145.033691,187 Kambrook Road,CAULFIELD,30560000,house,2015,5,2,2,SC_023,1.231,19942,0.945,32.5,0,hospital_080,1.594,S_166,0.626
89856,-37.954722,145.057936,106 Chesterville Road,CHELTENHAM,6732000,house,2015,3,1,2,SC_079,1.606,19866,1.36,36.65,0,hospital_082,0.647,S_023,0.559
64097,-37.792349,145.30046399999998,28 Boyana Crescent,CROYDON,6886000,house,2013,3,1,2,SC_022,1.703,19877,1.349,54.5,0,hospital_164,4.304,S_224,1.394
16936,-37.69923401,144.916275,27 Hartington Street,GLENROY,3575000,house,2008,3,1,1,SC_059,3.019,20031,0.458,34.875,0,hospital_184,4.894,S_209,1.015
44542,-37.7019486,145.11396059999998,2 Simmons Court,GREENSBOROUGH,5700000,house,2012,3,2,2,SC_051,5.115,19985,0.55,37.86666666666667,0,hospital_075,0.796,S_210,1.011
16733,-37.704562,144.94143300000002,2 Lockley Street,HADFIELD,4150000,house,2016,3,1,2,SC_030,3.193,19961,1.596,35.0,0,hospital_139,5.193,S_004,0.362
69495,-37.867281,145.07297,12 Keyes Street,ASHBURTON,14280000,house,2011,3,1,2,SC_042,1.977,19847,0.599,36.714285714285715,0,hospital_108,1.07,S_112,1.829
25251,-37.606025700000004,144.91246030000002,12 Tournament Rise,CRAIGIEBURN,3756000,house,2009,3,1,2,SC_016,1.469,40221,2.762,45.92857142857143,0,hospital_104,5.022,S_178,2.324
66104,-37.773098,145.3094585,26 Bellara Drive,MOOROOLBARK,5100000,house,2012,3,1,0,SC_084,1.71,19877,1.323,54.5,0,hospital_113,4.177,S_058,1.75
56509,-37.85258865,145.1133575,29 Cumming Street,BURWOOD,5676000,house,2008,3,1,1,SC_042,3.359,19840,2.342,27.933333333333334,0,hospital_089,1.771,S_097,1.849
84018,-37.855567,145.004369,42 Packington Street,PRAHRAN,9550000,house,2011,3,1,2,SC_066,1.322,19946,0.994,22.583333333333332,0,hospital_132,0.428,S_115,0.841
60293,-37.819136,145.199993,8 Reserve Avenue,MITCHAM,7040000,house,2011,3,1,1,SC_088,1.795,19900,0.716,39.5,0,hospital_010,1.097,S_202,2.157
64147,-37.78925,145.301533,3 Abraham Drive,CROYDON,5952000,house,2009,3,2,1,SC_022,1.958,19877,1.08,54.5,0,hospital_164,4.536,S_224,1.631
80772,-37.973516,145.21488,13 Sheales Street,DANDENONG,6856000,house,2011,3,1,2,SC_112,1.511,19888,1.886,53.81818181818182,0,hospital_033,0.362,S_183,1.042
24435,-37.711983000000004,144.968473,48A Mutton Road,FAWKNER,6370000,house,2010,3,2,1,SC_030,2.789,19962,0.757,33.0,0,hospital_139,2.678,S_030,2.369
17500,-37.705674,144.930321,6 Leonard Avenue,GLENROY,10320000,house,2015,3,1,1,SC_030,3.449,20032,1.161,32.875,0,hospital_184,4.644,S_209,0.558
56738,-37.852509000000005,145.12000700000002,48 Station Street,BURWOOD,13920000,house,2016,3,1,1,SC_042,3.73,19840,2.449,27.933333333333334,0,hospital_047,1.605,S_097,1.265
62,-37.84350204,144.97598269999997,5/32 Queens Road,MELBOURNE,11460000,house,2009,2,1,1,SC_066,1.603,19958,1.392,9.0,0,hospital_155,1.058,S_016,2.157
24229,-37.694207,144.960593,25 Palmer Street,FAWKNER,6860000,house,2009,4,1,2,SC_030,4.351,19961,0.736,35.0,0,hospital_139,4.201,S_161,0.559
1503,-37.79419708,144.8820801,89 Summerhill Road,FOOTSCRAY,5310000,house,2009,3,1,2,SC_043,1.81,20023,0.894,19.6,0,hospital_056,0.381,S_201,1.58
1291,-37.806297,144.885045,63 Williamstown Road,SEDDON,4797000,house,2011,2,1,2,SC_043,2.503,20023,0.5,19.6,0,hospital_056,1.469,S_201,1.297
68786,-37.863415,145.044469,125 Finch Street,GLEN IRIS,9093000,house,2010,4,2,3,SC_023,1.43,19835,1.292,18.928571428571427,0,hospital_183,0.446,S_235,1.413
32067,-37.731976,145.020216,179 Tyler Street,PRESTON,6300000,house,2014,3,1,2,SC_047,1.152,20011,1.586,29.0,0,hospital_139,2.526,S_225,1.087
35543,-37.726941100000005,145.00598,740 High Street,RESERVOIR,7868000,house,2013,3,1,1,SC_103,1.451,20011,0.326,29.0,0,hospital_139,1.255,S_085,1.168
75073,-37.897446,145.050727,35 Moira Avenue,CARNEGIE,10846000,house,2009,2,1,1,SC_041,1.576,19942,1.139,32.5,0,hospital_126,2.776,S_015,1.196
1223,-37.80418015,144.89108280000002,58 Windsor Street,SEDDON,5625000,house,2007,2,1,0,SC_043,2.853,20024,0.19,17.6,0,hospital_056,1.303,S_201,0.719
66680,-37.782865,145.317385,71 Winyard Drive,MOOROOLBARK,7140000,house,2016,3,1,0,SC_084,2.768,19877,0.486,54.5,0,hospital_113,4.03,S_224,2.233
4494,-37.83003616,144.8726044,48 Kernot Street,SOUTH KINGSVILLE,5040000,house,2009,3,2,2,SC_033,2.303,19995,1.174,18.545454545454547,0,hospital_141,3.969,S_056,2.376
57512,-37.829184000000005,145.146576,1/6 Baldwin Road,BLACKBURN,8400000,house,2010,3,2,2,SC_037,2.405,19898,1.059,35.15151515151515,0,hospital_060,0.935,S_018,0.257
30259,-37.766253000000006,145.005923,6 Christmas Street,NORTHCOTE,10200000,house,2014,3,2,2,SC_103,2.989,20015,0.816,21.0,0,hospital_035,0.409,S_105,1.702
36698,-37.636676,145.023796,10 Fendi Avenue,EPPING,11730000,house,2016,4,2,2,SC_062,5.69,20005,1.836,42.833333333333336,0,hospital_053,1.779,S_196,1.225
18289,-37.670776000000004,144.932283,164 - 166 Blair Street,DALLAS,9776000,house,2016,3,1,3,SC_072,2.399,44817,1.219,39.92857142857143,0,hospital_104,2.468,S_153,1.241
77078,-37.947282,145.101752,115 Hunt Crescent,CLARINDA,7540000,house,2013,4,3,2,SC_003,2.879,19915,3.008,38.77777777777778,0,hospital_109,2.917,S_170,2.576
43595,-37.70999146,145.0938416,20 Kardinia Street,WATSONIA,3550000,house,2008,3,1,2,SC_017,5.561,19984,0.891,33.86666666666667,0,hospital_075,1.189,S_020,0.805
46574,-37.717968,145.161972,130 Arthur Street,ELTHAM,7215000,house,2010,4,3,2,SC_051,4.935,19987,1.34,44.0,0,hospital_075,5.143,S_194,0.481
2322,-37.78863907,144.8737335,5 Gilda Street,MAIDSTONE,8925000,house,2007,3,1,3,SC_043,1.212,20022,1.515,21.6,0,hospital_056,1.205,S_149,1.212
50906,-37.792442,145.119232,18  Wilsons Road,DONCASTER,2682000,house,2013,3,2,2,SC_091,0.842,20042,2.987,30.441176470588236,0,hospital_194,2.156,S_188,0.737
43690,-37.713710999999996,145.079738,3 Bahen Court,WATSONIA,6720000,house,2013,4,1,3,SC_017,4.784,19984,0.471,33.86666666666667,0,hospital_037,2.383,S_020,2.052
35170,-37.722836,145.021654,53 North Road,RESERVOIR,6360000,house,2014,2,1,2,SC_047,1.908,20010,1.451,32.083333333333336,0,hospital_025,2.004,S_225,0.664
94046,-38.0609436,145.12815859999998,81 Bondi Road,BONBEACH,2100000,house,2009,4,2,2,SC_070,5.667,19859,0.776,51.23529411764706,0,hospital_096,8.382,S_077,1.302
67622,-37.75354004,145.3561249,6/88 Anderson Street,LILYDALE,3948000,house,2009,3,1,1,SC_084,3.749,19876,0.773,59.666666666666664,0,hospital_151,0.105,S_233,0.733
34866,-37.713449,144.988459,4 Dyson Street,RESERVOIR,8160000,house,2010,2,1,2,SC_103,3.142,20010,1.677,32.083333333333336,0,hospital_139,0.962,S_030,1.849
71431,-37.863781,145.22131299999998,32 Benwerrin Drive,WANTIRNA,4383000,house,2012,3,2,0,SC_067,5.064,19871,4.445,45.90909090909091,0,hospital_008,1.665,S_227,0.351
57480,-37.81136703,145.1558685,1/12 Cootamundra Crescent,BLACKBURN,6990000,house,2008,3,1,3,SC_002,1.636,19898,1.097,35.15151515151515,0,hospital_060,2.404,S_202,2.27
56536,-37.84646,145.131655,3 College Way,BURWOOD,11250000,house,2012,4,2,2,SC_037,3.158,19897,2.967,35.421052631578945,0,hospital_047,0.43,S_097,0.743
91894,-37.980909999999994,145.045411,99 Cromer Road,BEAUMARIS,9790000,house,2012,4,2,2,SC_079,3.558,19865,1.737,38.9,0,hospital_055,0.592,S_011,1.495
88223,-37.936467,145.05357800000002,45 Franklin Street,MOORABBIN,11228000,house,2014,3,1,2,SC_046,1.379,19937,1.497,38.4,0,hospital_110,1.522,S_069,1.787
60230,-37.81783676,145.20600890000003,7 Victory Street,MITCHAM,4600000,house,2009,3,1,1,SC_032,2.084,19901,0.608,41.22222222222222,0,hospital_010,1.331,S_040,2.105
37644,-37.644246,145.030179,605 Dalton Road,EPPING,5600000,house,2011,4,1,3,SC_062,4.946,20005,0.906,42.833333333333336,0,hospital_053,1.456,S_196,1.91
76348,-37.909,145.088004,61 Eastgate Street,OAKLEIGH,7810000,house,2011,3,1,1,SC_087,2.359,19917,0.961,33.851851851851855,0,hospital_166,1.915,S_010,1.517
42048,-37.743124,145.08473600000002,3 Nestan Court,VIEWBANK,7191000,house,2013,4,2,2,SC_017,2.004,19936,1.637,27.9375,0,hospital_066,2.43,S_100,2.291
90826,-37.97271347,145.0726166,55 Elliott Street,CHELTENHAM,4402500,house,2010,5,1,2,SC_003,1.454,19865,1.21,38.9,0,hospital_133,1.093,S_003,1.327
55993,-37.845732,145.06058000000002,88A Radnor Street,CAMBERWELL,10240000,house,2015,3,1,1,SC_099,2.391,19912,1.149,16.928571428571427,0,hospital_168,0.496,S_160,1.505
94895,-37.927721000000005,145.042039,16 Mortimore Street,BENTLEIGH,9030000,house,2012,3,1,2,SC_046,1.351,19938,0.644,39.416666666666664,0,hospital_110,0.751,S_107,0.912
57673,-37.831962,145.151759,151 Canterbury Road,BLACKBURN,8125000,house,2013,3,1,0,SC_002,2.229,19898,1.333,35.15151515151515,0,hospital_060,0.396,S_018,0.395
16602,-37.705195,144.904823,16 Fran Street,GLENROY,4656000,house,2014,3,1,2,SC_010,1.858,20032,1.094,32.875,0,hospital_184,4.13,S_209,1.691
64628,-37.785106,145.265319,51A Binbrook Drive,CROYDON,7020000,house,2016,3,2,3,SC_022,2.205,19878,1.769,50.63636363636363,0,hospital_164,2.663,S_157,1.62
4984,-37.859707,144.844906,19 Noordenne Avenue,SEAHOLME,8050000,house,2014,3,1,2,SC_033,3.681,19927,0.97,28.166666666666668,0,hospital_141,4.111,S_128,1.603
94309,-37.953456,145.084181,2 Genine Avenue,HEATHERTON,10030000,house,2015,3,1,2,SC_003,2.014,19866,2.986,36.65,0,hospital_109,1.31,S_023,2.578
55185,-37.845821,145.091407,19 Jervis Street,CAMBERWELL,16470000,house,2015,5,2,3,SC_042,3.509,19849,1.151,33.714285714285715,0,hospital_089,1.314,S_160,2.161
92137,-37.980117,145.057983,224 Balcombe Road,MENTONE,8280000,house,2011,2,1,2,SC_003,2.905,19865,0.66,38.9,0,hospital_055,0.52,S_011,0.422
79963,-37.994162,145.157448,24 Oakwood Drive,KEYSBOROUGH,4144000,house,2012,3,1,1,SC_057,1.403,19890,3.451,48.82608695652174,0,hospital_096,1.191,S_079,1.322
89892,-37.951985,145.06094099999999,11 Wingrove Street,CHELTENHAM,5208000,house,2013,3,1,2,SC_079,1.773,19872,1.72,39.583333333333336,0,hospital_082,1.012,S_023,0.946
60681,-37.837056,145.19524099999998,3 Webb Court,VERMONT,5400000,house,2013,3,2,2,SC_088,2.407,19900,2.14,39.5,0,hospital_010,2.963,S_202,2.222
87333,-37.93833542,145.0009003,12 Railway Crescent,HAMPTON,10800000,house,2009,3,2,2,SC_046,3.29,19949,0.064,26.933333333333334,0,hospital_036,0.518,S_088,0.18
75262,-37.902869,145.06918100000001,51 Brett Street,MURRUMBEENA,8400000,house,2012,4,1,3,SC_087,1.943,19918,1.158,31.85185185185185,0,hospital_159,2.157,S_167,1.943
8374,-37.750673,144.784864,29 Prostector Drive,CAIRNLEA,7120000,house,2010,3,2,2,SC_107,3.271,20002,1.485,33.05555555555556,0,hospital_057,2.828,S_152,0.84
23125,-37.74564,144.956414,72 Berry Street,COBURG,9525000,house,2010,2,2,1,SC_030,1.574,19965,0.711,28.0,0,hospital_084,0.957,S_172,0.894
40862,-37.716961,145.034423,56 Scott Grove,KINGSBURY,8143000,house,2013,3,1,2,SC_047,2.43,20009,2.414,33.083333333333336,0,hospital_025,0.771,S_225,1.017
34458,-37.72777176,145.0329285,26 Nisbett Street,RESERVOIR,5122000,house,2009,2,1,3,SC_047,1.222,20010,2.585,32.083333333333336,0,hospital_025,1.503,S_225,0.488
4963,-37.869499,144.825164,171 Queen Street,ALTONA,13390000,house,2015,3,2,3,SC_033,5.131,19926,0.473,30.166666666666668,0,hospital_141,5.888,S_128,0.457
26680,-37.6026116,144.91161069999998,38 Cable Circuit,CRAIGIEBURN,3550000,house,2012,4,2,2,SC_016,1.101,40221,2.798,45.92857142857143,0,hospital_104,5.409,S_178,2.195
89619,-37.956382,145.01865,6 Medhurst Street,SANDRINGHAM,2100000,house,2015,3,1,2,SC_079,2.127,19948,1.408,28.933333333333334,0,hospital_058,0.572,S_214,1.258
72163,-37.841065,145.26083799999998,2/2 Harris Grove,BAYSWATER,3113000,house,2013,2,1,1,SC_032,4.226,19870,0.646,49.90909090909091,0,hospital_002,1.728,S_139,0.573
63453,-37.798128000000005,145.293596,12 HENTY COURT,CROYDON,5160000,house,2013,3,2,2,SC_022,0.931,19878,1.182,50.63636363636363,0,hospital_164,3.51,S_055,0.958
58887,-37.828423,145.177437,31 Shady Grove,NUNAWADING,5490000,house,2012,3,1,2,SC_088,1.03,19899,0.899,36.592592592592595,0,hospital_060,1.944,S_202,0.514
46606,-37.7079277,145.1735687,14 Crowe Court,ELTHAM,6372000,house,2009,4,2,2,SC_051,4.004,19987,2.352,44.0,0,hospital_075,5.971,S_194,1.581
26373,-37.58026123,144.93005369999997,3 Northumberland Circuit,CRAIGIEBURN,2808000,house,2008,3,2,2,SC_005,1.058,40221,2.67,45.92857142857143,0,hospital_104,7.887,S_178,1.568
25473,-37.58298,144.927799,15 Cranwell Street,CRAIGIEBURN,3830000,house,2011,4,2,2,SC_005,1.139,40221,2.504,45.92857142857143,0,hospital_104,7.566,S_178,1.343
82260,-37.979420000000005,145.23837,5 Rimu Close,DOVETON,3040000,house,2011,4,2,0,SC_112,2.216,19888,2.774,53.81818181818182,0,hospital_119,1.817,S_195,1.721
88667,-37.95081,145.026787,23 Marchant Street,HIGHETT,23630000,house,2016,4,3,2,SC_079,1.268,19872,1.35,39.583333333333336,0,hospital_058,1.381,S_214,0.726
30353,-37.780409999999996,144.993452,7 Westgarth Street,NORTHCOTE,18400000,house,2015,3,1,2,SC_008,4.07,20017,0.288,18.076923076923077,0,hospital_035,2.323,S_200,2.396
59160,-37.809862,145.17414,9 Roger Court,NUNAWADING,14560000,house,2016,3,1,2,SC_002,1.085,19899,1.198,36.592592592592595,0,hospital_070,1.73,S_202,1.574
41857,-37.767446,145.056973,21 The Righi,EAGLEMONT,22800000,house,2014,3,2,3,SC_001,1.337,19934,0.506,25.076923076923077,0,hospital_046,1.101,S_219,1.345
91398,-37.9799531,145.0446009,201 Tramway Parade,BEAUMARIS,10170000,house,2012,4,3,2,SC_079,3.445,19866,1.719,36.65,0,hospital_055,0.654,S_011,1.575
89848,-37.954397,145.068874,100 Bernard Street,CHELTENHAM,8400000,house,2012,3,1,2,SC_079,2.51,19866,1.854,36.65,0,hospital_109,1.05,S_023,1.277
832,-37.7990799,144.90136719999998,3/42A Byron Street,FOOTSCRAY,5120000,house,2008,2,1,1,SC_011,2.268,20025,0.275,14.146341463414634,0,hospital_003,1.319,S_201,0.349
34958,-37.709609,145.00359699999998,43 Barry Street,RESERVOIR,10960000,house,2016,3,1,1,SC_103,3.34,20009,0.555,33.083333333333336,0,hospital_139,1.011,S_225,2.793
45012,-37.718284000000004,145.107881,4 Farm Close,GREENSBOROUGH,9225000,house,2014,3,2,2,SC_017,5.423,19986,1.246,40.0,0,hospital_075,1.475,S_020,1.662
48795,-37.811774,145.042778,89 Edgevale Road,KEW,31790000,house,2012,4,2,2,SC_083,1.156,19903,1.213,22.875,0,hospital_064,0.595,S_208,1.116
85150,-37.877362,144.98443899999998,9 Goldsmith Street,ELWOOD,13020000,house,2011,2,1,1,SC_015,1.02,19955,0.962,15.0,0,hospital_009,1.843,S_133,0.895
71310,-37.8577919,145.2367554,22 Roehampton Avenue,WANTIRNA,5112000,house,2008,3,1,0,SC_032,5.062,19870,3.287,49.90909090909091,0,hospital_179,1.233,S_226,1.756
2883,-37.81517410000001,144.8700409,15 Sanderson Street,YARRAVILLE,4000000,house,2008,3,1,2,SC_033,2.415,19996,1.751,15.545454545454545,0,hospital_056,2.835,S_149,2.51
36722,-37.627201,145.03059,10 Waterlily Drive,EPPING,6000000,house,2015,4,2,2,SC_062,5.555,20005,2.804,42.833333333333336,0,hospital_053,2.984,S_196,2.177
27783,-37.592731,144.9385,8 Kingswood Drive,CRAIGIEBURN,6080000,house,2014,4,2,2,SC_110,0.617,40221,1.097,45.92857142857143,0,hospital_104,6.647,S_178,0.421
58053,-37.830453000000006,145.139264,37 Canterbury Road,BLACKBURN,9240000,house,2014,3,1,1,SC_037,1.951,19897,1.084,35.421052631578945,0,hospital_047,1.474,S_018,0.716
32887,-37.731274,144.997853,5 Myrtle Grove,PRESTON,12444000,house,2012,4,1,0,SC_103,0.993,20011,0.538,29.0,0,hospital_139,1.526,S_085,0.786
93710,-38.00469971,145.1009979,8 Winterset Close,MORDIALLOC,7125000,house,2008,1,1,1,SC_003,3.881,19863,1.189,44.36842105263158,0,hospital_001,2.926,S_119,1.31
33450,-37.725132,144.997812,1/36 Butters Street,RESERVOIR,7260000,house,2016,2,1,1,SC_103,1.649,20011,0.569,29.0,0,hospital_139,0.842,S_030,1.349
70379,-37.871539,145.068912,9 Pitt Street,ASHBURTON,31200000,house,2016,4,2,2,SC_041,1.725,19837,0.598,20.928571428571427,0,hospital_108,0.868,S_048,1.735
87232,-37.89673,145.003623,94 Asling Street,BRIGHTON,10400000,house,2014,3,1,2,SC_015,3.714,19953,0.048,19.0,0,hospital_013,0.843,S_151,1.068
47786,-37.811364000000005,145.043441,116 Edgevale Road,KEW,8550000,house,2011,3,1,1,SC_083,1.226,19903,1.246,22.875,0,hospital_064,0.521,S_208,1.187
2356,-37.788253999999995,144.877375,54 Norfolk Street,MAIDSTONE,5170000,house,2010,3,1,0,SC_043,1.52,20023,1.663,19.6,0,hospital_056,0.947,S_149,1.52
19289,-37.67626953,144.9126282,94 Ripplebrook Drive,BROADMEADOWS,3430000,house,2008,3,1,2,SC_059,2.777,20030,0.974,36.875,0,hospital_104,2.928,S_153,0.82
33497,-37.70803,145.012223,10 Corvey Road,RESERVOIR,6400000,house,2010,2,1,1,SC_103,3.627,20009,0.239,33.083333333333336,0,hospital_139,1.638,S_225,2.376
92615,-38.01923,145.099698,11 Inlet Street,ASPENDALE,8320000,house,2010,4,2,2,SC_003,5.435,19862,0.915,46.05882352941177,0,hospital_001,3.961,S_119,1.688
64084,-37.791489,145.273528,27 Stirling Road,CROYDON,7920000,house,2015,4,2,2,SC_022,1.192,19878,0.762,50.63636363636363,0,hospital_164,2.402,S_181,0.827
6587,-37.788288,144.835188,3 Whitty Street,SUNSHINE,7520000,house,2011,3,1,0,SC_102,0.679,20021,0.205,25.666666666666668,0,hospital_174,1.203,S_080,0.763
20677,-37.762776099999996,144.9499174,182 Hope Street,BRUNSWICK WEST,10960000,house,2012,3,1,2,SC_030,3.381,19967,0.963,23.0,0,hospital_011,1.171,S_074,1.183
79273,-37.960353000000005,145.140453,62 Hanleth Ave,SPRINGVALE,7140000,house,2014,3,1,1,SC_057,4.616,19913,1.661,43.958333333333336,0,hospital_124,3.508,S_075,1.243
38221,-37.779453000000004,145.02654099999998,30 Fulham Road,ALPHINGTON,13600000,house,2011,3,1,1,SC_001,1.857,19931,0.431,20.076923076923077,0,hospital_029,1.138,S_219,1.827
21624,-37.773124700000004,144.9568389,9 Goodman Street,BRUNSWICK,8099000,house,2011,2,1,0,SC_011,3.726,19969,0.265,20.0,0,hospital_102,1.316,S_074,0.463
17743,-37.695996,144.92900500000002,80 View Street,GLENROY,5925000,house,2011,3,1,2,SC_059,3.976,20031,1.163,34.875,0,hospital_104,5.099,S_209,1.198
4043,-37.846858000000005,144.876363,10 Jack Street,NEWPORT,4940000,house,2012,3,1,1,SC_033,3.438,19994,0.786,20.59090909090909,0,hospital_141,2.185,S_056,2.924
38438,-37.779903000000004,145.01929099999998,77 ARTHUR ST,FAIRFIELD,12285000,house,2010,3,1,1,SC_001,2.387,19930,0.225,18.076923076923077,0,hospital_029,1.138,S_219,2.362
85449,-37.88916779,145.0111542,26 Carlingford Street,ELSTERNWICK,9360000,house,2007,2,1,2,SC_023,3.138,19954,1.026,16.9375,0,hospital_116,0.436,S_193,0.513
12824,-37.708771999999996,144.768977,28 Ambridge Grove,SYDENHAM,3760000,house,2011,4,2,2,SC_048,3.619,20000,0.966,39.05882352941177,0,hospital_057,7.015,S_094,0.963
